author_a,author_b,author_a_name,author_b_name,papers_shared,weight_frac,both_faculty
internationalcannabisconsortium_x_01,ursano_robert_01,International_Cannabis_Consortium,Robert Ursano,1,0.010417,false
internationalcannabisconsortium_x_01,vlaming_deronald_01,International_Cannabis_Consortium,de Ronald Vlaming,1,0.010417,false
internationalcannabisconsortium_x_01,wagner_gert_02,International_Cannabis_Consortium,Gert Wagner,1,0.010417,false
internationalcannabisconsortium_x_01,wedow_robbee_01,International_Cannabis_Consortium,Robbee Wedow,1,0.010417,false
internationalcannabisconsortium_x_01,white_jon_05,International_Cannabis_Consortium,Jon White,1,0.010417,false
internationalcannabisconsortium_x_01,wilson_jamesf_01,International_Cannabis_Consortium,James F. Wilson,1,0.010417,false
internationalcannabisconsortium_x_01,wit_deharriet_01,International_Cannabis_Consortium,de Harriet Wit,1,0.010417,false
internationalcannabisconsortium_x_01,wu_yang_06,International_Cannabis_Consortium,Yang Wu,1,0.010417,false
internationalcannabisconsortium_x_01,yang_jian_07,International_Cannabis_Consortium,Jian Yang,1,0.010417,false
internationalcannabisconsortium_x_01,zhang_futao_03,International_Cannabis_Consortium,Futao Zhang,1,0.010417,false
internationalcannabisconsortium_x_01,zund_christian_01,International_Cannabis_Consortium,"Christian Z\""und",1,0.010417,false
ioannidis_johnpa_01,jeon_minjeong_02,John P. A. Ioannidis,Minjeong Jeon,1,0.014085,false
ioannidis_johnpa_01,johannesson_magnus_01,John P. A. Ioannidis,Magnus Johannesson,1,0.014085,false
ioannidis_johnpa_01,johnson_valen_06,John P. A. Ioannidis,Valen Johnson,1,0.014085,false
ioannidis_johnpa_01,jones_jamesholland_03,John P. A. Ioannidis,James Holland Jones,1,0.014085,false
ioannidis_johnpa_01,kirchler_michael_01,John P. A. Ioannidis,Michael Kirchler,1,0.014085,false
ioannidis_johnpa_01,laibson_david_01,John P. A. Ioannidis,David Laibson,1,0.014085,false
ioannidis_johnpa_01,list_johna_01,John P. A. Ioannidis,John A. List,1,0.014085,false
ioannidis_johnpa_01,little_roderick_01,John P. A. Ioannidis,Roderick Little,1,0.014085,false
ioannidis_johnpa_01,lupia_arthur_01,John P. A. Ioannidis,Arthur Lupia,1,0.014085,false
ioannidis_johnpa_01,machery_edouard_01,John P. A. Ioannidis,Edouard Machery,1,0.014085,false
ioannidis_johnpa_01,maxwell_scott_01,John P. A. Ioannidis,Scott Maxwell,1,0.014085,false
ioannidis_johnpa_01,mccarthy_michael_01,John P. A. Ioannidis,Michael McCarthy,1,0.014085,false
ioannidis_johnpa_01,moore_don_01,John P. A. Ioannidis,Don Moore,1,0.014085,false
ioannidis_johnpa_01,morgan_stephen_01,John P. A. Ioannidis,Stephen Morgan,1,0.014085,false
ioannidis_johnpa_01,munafo_marcus_01,John P. A. Ioannidis,Marcus Munafo,1,0.014085,false
ioannidis_johnpa_01,nakagawa_shinichi_01,John P. A. Ioannidis,Shinichi Nakagawa,1,0.014085,false
ioannidis_johnpa_01,nosek_brian_01,John P. A. Ioannidis,Brian Nosek,1,0.014085,false
ioannidis_johnpa_01,nyhan_brendan_01,John P. A. Ioannidis,Brendan Nyhan,1,0.014085,false
ioannidis_johnpa_01,parker_timothy_02,John P. A. Ioannidis,Timothy Parker,1,0.014085,false
ioannidis_johnpa_01,pericchi_luis_01,John P. A. Ioannidis,Luis Pericchi,1,0.014085,false
ioannidis_johnpa_01,perugini_marco_01,John P. A. Ioannidis,Marco Perugini,1,0.014085,false
ioannidis_johnpa_01,rouder_jeffrey_01,John P. A. Ioannidis,Jeffrey Rouder,1,0.014085,false
ioannidis_johnpa_01,rousseau_judith_01,John P. A. Ioannidis,Judith Rousseau,1,0.014085,false
ioannidis_johnpa_01,savalei_victoria_01,John P. A. Ioannidis,Victoria Savalei,1,0.014085,false
ioannidis_johnpa_01,schonbrodt_felix_01,John P. A. Ioannidis,"Felix Sch\""onbrodt",1,0.014085,false
ioannidis_johnpa_01,sellke_thomas_01,John P. A. Ioannidis,Thomas Sellke,1,0.014085,false
ioannidis_johnpa_01,sinclair_betsy_01,John P. A. Ioannidis,Betsy Sinclair,1,0.014085,false
ioannidis_johnpa_01,tingley_dustin_01,John P. A. Ioannidis,Dustin Tingley,1,0.014085,false
ioannidis_johnpa_01,vazire_simine_01,John P. A. Ioannidis,Simine Vazire,1,0.014085,false
ioannidis_johnpa_01,wagenmakers_ericjan_01,John P. A. Ioannidis,Eric-Jan Wagenmakers,1,0.014085,false
ioannidis_johnpa_01,watts_duncan_01,John P. A. Ioannidis,Duncan Watts,1,0.014085,false
ioannidis_johnpa_01,winship_christopher_01,John P. A. Ioannidis,Christopher Winship,1,0.014085,false
ioannidis_johnpa_01,wolpert_robertl_01,John P. A. Ioannidis,Robert L. Wolpert,1,0.014085,false
ioannidis_johnpa_01,xie_yu_03,John P. A. Ioannidis,Yu Xie,1,0.014085,false
ioannidis_johnpa_01,young_cristobal_02,John P. A. Ioannidis,Cristobal Young,1,0.014085,false
ioannidis_johnpa_01,zandt_trishavan_01,John P. A. Ioannidis,Trisha Van Zandt,1,0.014085,false
ioannidis_johnpa_01,zinman_jonathan_01,John P. A. Ioannidis,Jonathan Zinman,1,0.014085,false
irwin_scotth_01,mccormack_kristen_01,Scott H. Irwin,Kristen McCormack,1,0.500000,false
irwin_scotth_01,stock_james_01,Scott H. Irwin,James Stock,1,0.500000,false
isen_adam_01,metz_rachael_01,Adam Isen,Rachael Metz,1,0.200000,false
ishai_guy_01,thomas_clayton_01,Guy Ishai,Clayton Thomas,1,0.333333,false
isham_george_01,lindquist_tammie_01,George Isham,Tammie Lindquist,1,0.166667,false
isham_george_01,nelson_andrew_01,George Isham,Andrew Nelson,1,0.166667,false
isham_george_01,oconnor_patrick_01,George Isham,Patrick O'Connor,1,0.166667,false
ishii_joy_01,pakes_ariel_01,Joy Ishii,Ariel Pakes,1,0.333333,false
ishii_joy_01,porter_jack_01,Joy Ishii,Jack Porter,1,0.333333,false
ishikawa_tsuneo_01,tachibanaki_toshiaki_01,Tsuneo Ishikawa,Toshiaki Tachibanaki,1,0.333333,false
ishikawa_tsuneo_01,weitzman_martin_01,Tsuneo Ishikawa,Martin Weitzman,1,0.333333,false
issacharoff_samuel_01,loewenstein_george_01,Samuel Issacharoff,George Loewenstein,1,0.250000,false
issacharoff_samuel_01,odonoghue_ted_01,Samuel Issacharoff,Ted O'Donoghue,1,0.250000,false
issacharoff_samuel_01,rabin_matthew_01,Samuel Issacharoff,Matthew Rabin,1,0.250000,false
istvan_brooke_01,joyntmaddox_karene_01,Brooke Istvan,Karen E. Joynt-Maddox,1,0.200000,false
istvan_brooke_01,stafford_celia_01,Brooke Istvan,Celia Stafford,1,0.333333,false
istvan_brooke_01,thornhill_heatherbello_01,Brooke Istvan,Heather Bello Thornhill,1,0.200000,false
itskhoki_oleg_01,mironov_maxim_01,Oleg Itskhoki,Maxim Mironov,1,0.200000,false
itskhoki_oleg_01,moll_benjamin_01,Oleg Itskhoki,Benjamin Moll,1,1.000000,false
itskhoki_oleg_01,neiman_brent_01,Oleg Itskhoki,Brent Neiman,1,0.500000,false
itskhoki_oleg_01,rigobon_roberto_01,Oleg Itskhoki,Roberto Rigobon,1,0.500000,false
itskhoki_oleg_01,shapoval_nataliia_01,Oleg Itskhoki,Nataliia Shapoval,1,0.200000,false
itskhoki_oleg_01,vogler_maximilian_01,Oleg Itskhoki,Maximilian Vogler,1,0.500000,false
itskhoki_oleg_01,weinstein_david_01,Oleg Itskhoki,David Weinstein,1,0.500000,false
iv_x_01,johnson_johnh_02,IV,John H. Johnson,1,0.500000,false
ivashina_victoria_01,nicolae_laura_01,Victoria Ivashina,Laura Nicolae,1,0.200000,false
ivashina_victoria_01,sunderam_adi_01,Victoria Ivashina,Adi Sunderam,1,0.200000,false
ivashina_victoria_01,tarullo_danielk_01,Victoria Ivashina,Daniel K. Tarullo,1,0.200000,false
iverson_ben_01,sunderam_adi_01,Ben Iverson,Adi Sunderam,1,0.500000,false
ivkovic_zoran_01,poterba_jamesm_02,Zoran Ivkovic,James M. Poterba,1,0.500000,false
ivkovic_zoran_01,weisbenner_scott_01,Zoran Ivkovic,Scott Weisbenner,1,0.500000,false
iwry_mark_01,john_davidc_01,Mark Iwry,David C. John,1,0.200000,false
iwry_mark_01,laibson_david_01,Mark Iwry,David Laibson,1,0.200000,false
iwry_mark_01,madrian_brigittec_01,Mark Iwry,Brigitte C. Madrian,1,0.200000,false
iyengar_raghuram_01,koenigsberg_oded_01,Raghuram Iyengar,Oded Koenigsberg,1,0.090909,false
iyengar_raghuram_01,lambrecht_anja_01,Raghuram Iyengar,Anja Lambrecht,1,0.090909,false
iyengar_raghuram_01,lee_robin_07,Raghuram Iyengar,Robin Lee,1,0.090909,false
iyengar_raghuram_01,miravete_eugenio_01,Raghuram Iyengar,Eugenio Miravete,1,0.090909,false
iyengar_raghuram_01,sahin_ozge_02,Raghuram Iyengar,Ozge Sahin,1,0.090909,false
iyengar_raghuram_01,seim_katja_02,Raghuram Iyengar,Katja Seim,1,0.090909,false
iyengar_raghuram_01,vilcassim_naufelj_01,Raghuram Iyengar,Naufel J. Vilcassim,1,0.090909,false
izmalkov_withsergei_01,yildiz_muhamet_01,with Sergei Izmalkov,Muhamet Yildiz,1,1.000000,false
jackson_howell_01,madrian_brigittec_01,Howell Jackson,Brigitte C. Madrian,1,0.333333,false
jackson_howell_01,tufano_peter_01,Howell Jackson,Peter Tufano,1,0.333333,false
jackson_matthewo_02,johnston_drew_01,Matthew O. Jackson,Drew Johnston,1,0.200000,false
jackson_matthewo_02,kannan_harini_01,Matthew O. Jackson,Harini Kannan,1,0.100000,false
jackson_matthewo_02,kattwinkel_deniz_01,Matthew O. Jackson,Deniz Kattwinkel,1,0.500000,false
jackson_matthewo_02,loza_francine_01,Matthew O. Jackson,Francine Loza,1,0.100000,false
jackson_matthewo_02,sankar_anirudh_01,Matthew O. Jackson,Anirudh Sankar,1,0.100000,false
jackson_matthewo_02,schrimpf_anna_01,Matthew O. Jackson,Anna Schrimpf,1,0.100000,false
jackson_matthewo_02,shrestha_maheshwor_01,Matthew O. Jackson,Maheshwor Shrestha,1,0.100000,false
jacob_robin_01,katz_lawrencef_01,Robin Jacob,Lawrence F. Katz,1,0.142857,false
jacob_robin_01,kling_jeffreyr_01,Robin Jacob,Jeffrey R. Kling,1,0.142857,false
jacob_robin_01,liebman_jeffreyb_01,Robin Jacob,Jeffrey B. Liebman,1,0.142857,false
jacob_robin_01,orr_larry_01,Robin Jacob,Larry Orr,1,0.142857,false
jacob_robin_01,sanbonmatsu_lisa_01,Robin Jacob,Lisa Sanbonmatsu,1,0.142857,false
jacod_jean_01,shephard_neil_02,Jean Jacod,Neil Shephard,1,0.250000,false
jacod_jean_01,shepherd_neil_01,Jean Jacod,Neil Shepherd,1,0.250000,false
jacovi_alon_01,sainz_oscar_01,Alon Jacovi,Oscar Sainz,1,0.100000,false
jacovi_alon_01,silcock_emily_01,Alon Jacovi,Emily Silcock,1,0.100000,false
jadbabaie_a_01,jafarinodeh_m_01,A. Jadbabaie,M. JafariNodeh,1,0.333333,false
jaffe_sonia_02,musolff_leon_01,Sonia Jaffe,Leon Musolff,1,0.200000,false
jaffe_sonia_02,peng_sida_01,Sonia Jaffe,Sida Peng,1,0.200000,false
jaffe_sonia_02,salz_tobias_01,Sonia Jaffe,Tobias Salz,1,0.200000,false
jaffee_dwight_01,shleifer_andrei_01,Dwight Jaffee,Andrei Shleifer,1,1.000000,false
jaffer_farouc_01,ladapo_joseph_01,Farouc Jaffer,Joseph Ladapo,1,0.125000,false
jaffer_farouc_01,thomson_carey_01,Farouc Jaffer,Carey Thomson,1,0.125000,false
jaffer_farouc_01,weinstein_miltonc_03,Farouc Jaffer,Milton C. Weinstein,1,0.125000,false
jagadeesan_ravi_01,viviano_davide_01,Ravi Jagadeesan,Davide Viviano,1,1.000000,false
jager_simon_01,roth_christopher_03,Simon Jager,Christopher Roth,1,0.333333,false
jager_simon_01,roussille_nina_01,Simon Jager,Nina Roussille,1,0.333333,false
jager_simon_01,schoefer_benjamin_01,Simon Jager,Benjamin Schoefer,1,0.333333,false
jain_sachinh_01,makar_maggie_01,Sachin H. Jain,Maggie Makar,1,0.250000,false
jain_sachinh_01,obermeyer_ziad_01,Sachin H. Jain,Ziad Obermeyer),1,0.250000,false
jain_sachinh_01,powers_brianw_01,Sachin H. Jain,Brian W. Powers,1,0.250000,false
jain_sonia_02,johannesson_magnus_01,Sonia Jain,Magnus Johannesson,1,0.010417,false
jain_sonia_02,joshi_peterk_01,Sonia Jain,Peter K. Joshi,1,0.010417,false
jain_sonia_02,karhunen_ville_01,Sonia Jain,Ville Karhunen,1,0.010417,false
jain_sonia_02,karlsson_robert_01,Sonia Jain,Robert Karlsson,1,0.010417,false
jain_sonia_02,kessler_ronaldc_02,Sonia Jain,Ronald C. Kessler,1,0.010417,false
jain_sonia_02,kleinman_aaron_01,Sonia Jain,Aaron Kleinman,1,0.010417,false
jain_sonia_02,koellinger_philippd_01,Sonia Jain,Philipp D. Koellinger,1,0.010417,false
jain_sonia_02,kong_edward_02,Sonia Jain,Edward Kong,1,0.010417,false
jain_sonia_02,kooyman_maarten_01,Sonia Jain,Maarten Kooyman,1,0.010417,false
jain_sonia_02,kumari_meena_01,Sonia Jain,Meena Kumari,1,0.010417,false
jain_sonia_02,laibson_david_01,Sonia Jain,David Laibson,1,0.010417,false
jain_sonia_02,lebreton_mael_01,Sonia Jain,"Ma\""el Lebreton",1,0.010417,false
jain_sonia_02,lee_jamesj_05,Sonia Jain,James J. Lee,1,0.010417,false
jain_sonia_02,levin_remy_01,Sonia Jain,Remy Levin,1,0.010417,false
jain_sonia_02,lill_christina_01,Sonia Jain,Christina Lill,1,0.010417,false
jain_sonia_02,linner_richardkarlsson_01,Sonia Jain,Richard Karlsson Linner,1,0.010417,false
jain_sonia_02,mackillop_james_01,Sonia Jain,James MacKillop,1,0.010417,false
jain_sonia_02,magnusson_patrikke_01,Sonia Jain,Patrik K. E. Magnusson,1,0.010417,false
jain_sonia_02,mannikko_minna_01,Sonia Jain,"Minna M\""annikk\""o",1,0.010417,false
jain_sonia_02,mcqueen_matthew_02,Sonia Jain,Matthew McQueen,1,0.010417,false
jain_sonia_02,meddens_fleur_01,Sonia Jain,Fleur Meddens,1,0.010417,false
jain_sonia_02,meddens_gerardus_02,Sonia Jain,Gerardus Meddens,1,0.010417,false
jain_sonia_02,meyer_michellen_04,Sonia Jain,Michelle N. Meyer,1,0.010417,false
jain_sonia_02,morcillosuarez_carlos_01,Sonia Jain,Carlos Morcillo-Suarez,1,0.010417,false
jain_sonia_02,muntane_gerard_01,Sonia Jain,Gerard Muntan\'e,1,0.010417,false
jain_sonia_02,navarro_arcadi_01,Sonia Jain,Arcadi Navarro,1,0.010417,false
jain_sonia_02,nivard_michel_01,Sonia Jain,Michel Nivard,1,0.010417,false
jain_sonia_02,okbay_aysu_02,Sonia Jain,Aysu Okbay,1,0.010417,false
jain_sonia_02,palmer_abraham_01,Sonia Jain,Abraham Palmer,1,0.010417,false
jain_sonia_02,pers_tuneh_01,Sonia Jain,Tune H. Pers,1,0.010417,false
jain_sonia_02,posthuma_danielle_01,Sonia Jain,Danielle Posthuma,1,0.010417,false
jain_sonia_02,psychiatricgenomicsconsortium_x_01,Sonia Jain,Psychiatric_Genomics_Consortium,1,0.010417,false
jain_sonia_02,rietveld_corneliusa_01,Sonia Jain,Cornelius A. Rietveld,1,0.010417,false
jain_sonia_02,rooij_vanfrank_02,Sonia Jain,van Frank Rooij,1,0.010417,false
jain_sonia_02,sanchezroige_sandra_01,Sonia Jain,Sandra Sanchez-Roige,1,0.010417,false
jain_sonia_02,schmidt_klaus_02,Sonia Jain,Klaus Schmidt,1,0.010417,false
jain_sonia_02,schunk_daniel_01,Sonia Jain,Daniel Schunk,1,0.010417,false
jain_sonia_02,smart_melissac_01,Sonia Jain,Melissa C. Smart,1,0.010417,false
jain_sonia_02,socialsciencegeneticassociationconsortium_x_01,Sonia Jain,Social_Science_Genetic_Association_Consortium,1,0.010417,false
jain_sonia_02,stein_murray_04,Sonia Jain,Murray Stein,1,0.010417,false
jain_sonia_02,sutter_matthias_01,Sonia Jain,Matthias Sutter,1,0.010417,false
jain_sonia_02,svento_rauli_01,Sonia Jain,Rauli Svento,1,0.010417,false
jain_sonia_02,taskesen_erdogan_01,Sonia Jain,Erdogan Taskesen,1,0.010417,false
jain_sonia_02,thurik_aroy_01,Sonia Jain,A. Roy Thurik,1,0.010417,false
jain_sonia_02,tiemeier_henning_01,Sonia Jain,Henning Tiemeier,1,0.010417,false
jain_sonia_02,timmers_paulrhj_01,Sonia Jain,Paul RHJ Timmers,1,0.010417,false
jain_sonia_02,timshel_pascaln_01,Sonia Jain,Pascal N. Timshel,1,0.010417,false
jain_sonia_02,tino_stephen_01,Sonia Jain,Stephen Tino,1,0.010417,false
jain_sonia_02,trzaskowski_maciej_01,Sonia Jain,Maciej Trzaskowski,1,0.010417,false
jain_sonia_02,turley_patrick_01,Sonia Jain,Patrick Turley,1,0.010417,false
jain_sonia_02,uitterlinden_andre_01,Sonia Jain,Andre Uitterlinden,1,0.010417,false
jain_sonia_02,ursano_robert_01,Sonia Jain,Robert Ursano,1,0.010417,false
jain_sonia_02,vlaming_deronald_01,Sonia Jain,de Ronald Vlaming,1,0.010417,false
jain_sonia_02,wagner_gert_02,Sonia Jain,Gert Wagner,1,0.010417,false
jain_sonia_02,wedow_robbee_01,Sonia Jain,Robbee Wedow,1,0.010417,false
jain_sonia_02,white_jon_05,Sonia Jain,Jon White,1,0.010417,false
jain_sonia_02,wilson_jamesf_01,Sonia Jain,James F. Wilson,1,0.010417,false
jain_sonia_02,wit_deharriet_01,Sonia Jain,de Harriet Wit,1,0.010417,false
jain_sonia_02,wu_yang_06,Sonia Jain,Yang Wu,1,0.010417,false
jain_sonia_02,yang_jian_07,Sonia Jain,Jian Yang,1,0.010417,false
jain_sonia_02,zhang_futao_03,Sonia Jain,Futao Zhang,1,0.010417,false
jain_sonia_02,zund_christian_01,Sonia Jain,"Christian Z\""und",1,0.010417,false
jakubowski_aleksandra_01,kang_gagandeep_01,Aleksandra Jakubowski,Gagandeep Kang,1,0.037037,false
jakubowski_aleksandra_01,kharel_arjun_01,Aleksandra Jakubowski,Arjun Kharel,1,0.037037,false
jakubowski_aleksandra_01,kremer_michael_01,Aleksandra Jakubowski,Michael Kremer,1,0.037037,false
jakubowski_aleksandra_01,meriggi_niccolo_01,Aleksandra Jakubowski,Niccolo Meriggi,1,0.037037,false
jakubowski_aleksandra_01,miguel_edward_01,Aleksandra Jakubowski,Edward Miguel,1,0.037037,false
jakubowski_aleksandra_01,mobarak_ahmedmushfiq_01,Aleksandra Jakubowski,Ahmed Mushfiq Mobarak,1,0.037037,false
jakubowski_aleksandra_01,nekesa_carol_01,Aleksandra Jakubowski,Carol Nekesa,1,0.037037,false
jakubowski_aleksandra_01,olken_benjamina_01,Aleksandra Jakubowski,Benjamin A. Olken,1,0.037037,false
jakubowski_aleksandra_01,omer_saadb_01,Aleksandra Jakubowski,Saad B. Omer,1,0.037037,false
jakubowski_aleksandra_01,qadri_firdausi_01,Aleksandra Jakubowski,Firdausi Qadri,1,0.037037,false
jakubowski_aleksandra_01,rees_helen_01,Aleksandra Jakubowski,Helen Rees,1,0.037037,false
jakubowski_aleksandra_01,salako_babatunde_01,Aleksandra Jakubowski,Babatunde Salako,1,0.037037,false
jakubowski_aleksandra_01,voors_maarten_01,Aleksandra Jakubowski,Maarten Voors,1,0.037037,false
jakubowski_aleksandra_01,warren_shana_02,Aleksandra Jakubowski,Shana Warren,1,0.037037,false
jakubowski_aleksandra_01,wiecek_witold_01,Aleksandra Jakubowski,Witold Więcek.,1,0.037037,false
jala_jonathan_01,jayashankar_hariharan_01,Jonathan Jala,Hariharan Jayashankar,1,0.026316,false
jala_jonathan_01,jiang_yunxuan_02,Jonathan Jala,Yunxuan Jiang,1,0.026316,false
jala_jonathan_01,johannesson_magnus_01,Jonathan Jala,Magnus Johannesson,1,0.026316,false
jala_jonathan_01,kleinman_aaron_01,Jonathan Jala,Aaron Kleinman,1,0.020000,false
jala_jonathan_01,kong_augustine_01,Jonathan Jala,Augustine Kong,1,0.026316,false
jala_jonathan_01,krueger_robertf_03,Jonathan Jala,Robert F. Krueger,1,0.020000,false
jala_jonathan_01,kweon_hyeokmoon_01,Jonathan Jala,Hyeokmoon Kweon,1,0.026316,false
jala_jonathan_01,lee_jamesj_05,Jonathan Jala,James J. Lee,1,0.026316,false
jala_jonathan_01,maj_carlo_01,Jonathan Jala,Carlo Maj,1,0.020000,false
jala_jonathan_01,mcgue_matt_01,Jonathan Jala,Matt McGue,1,0.020000,false
jala_jonathan_01,moffitt_terriee_01,Jonathan Jala,Terrie E. Moffitt,1,0.020000,false
jala_jonathan_01,morris_tim_04,Jonathan Jala,Tim Morris,1,0.020000,false
jala_jonathan_01,nehzati_seyed_01,Jonathan Jala,Seyed Nehzati,1,0.026316,false
jala_jonathan_01,pahnke_charlotte_01,Jonathan Jala,Charlotte Pahnke,1,0.020000,false
jala_jonathan_01,ploubidis_george_01,Jonathan Jala,George Ploubidis,1,0.020000,false
jala_jonathan_01,porteous_davidj_01,Jonathan Jala,David J. Porteous,1,0.026316,false
jala_jonathan_01,poulton_richie_01,Jonathan Jala,Richie Poulton,1,0.020000,false
jala_jonathan_01,richter_david_01,Jonathan Jala,David Richter,1,0.020000,false
jala_jonathan_01,rietveld_corneliusa_01,Jonathan Jala,Cornelius A. Rietveld,1,0.026316,false
jala_jonathan_01,sands_harry_02,Jonathan Jala,Harry Sands,1,0.020000,false
jala_jonathan_01,shabalin_andrey_01,Jonathan Jala,Andrey Shabalin,1,0.020000,false
jala_jonathan_01,sidorenko_julia_01,Jonathan Jala,Julia Sidorenko,1,0.026316,false
jala_jonathan_01,spinath_frank_01,Jonathan Jala,Frank Spinath,1,0.020000,false
jala_jonathan_01,steptoe_andrew_01,Jonathan Jala,Andrew Steptoe,1,0.020000,false
jala_jonathan_01,sugden_karen_01,Jonathan Jala,Karen Sugden,1,0.020000,false
