author_id,display_name,name_variants,prof_id_if_faculty,is_faculty
vaidyantha_girija_01,Girija Vaidyantha,Girija Vaidyantha,,false
vainik_uku_01,Uku Vainik,Uku Vainik,,false
vallenas_danielvillar_01,Daniel Villar Vallenas,Daniel Villar Vallenas,,false
valletta_robert_01,Robert Valletta,Robert Valletta,,false
valley_k_01,K. Valley,K. Valley,,false
vargask_juanf_01,Juan F. Vargask,Juan F. Vargask,,false
vasiliev_x_01,Vasiliev,Vasiliev,,false
vasserman_withshoshana_01,with Shoshana Vasserman,with Shoshana Vasserman,,false
vaughan_w_01,W. Vaughan,W. Vaughan,,false
vautrey_pierreluc_01,Pierre-Luc Vautrey,Pierre-Luc Vautrey,,false
vautrey_pierreluc_01,Pierre-Luc Vautrey),Pierre-Luc Vautrey),,false
vayanos_dimitri_01,Dimitri Vayanos,Dimitri Vayanos,,false
vazire_simine_01,Simine Vazire,Simine Vazire,,false
vecci_joe_01,Joe Vecci,Joe Vecci,,false
velasco_andres_01,Andres Velasco,Andres Velasco,,false
vella_francis_01,Francis Vella,Francis Vella,,false
ven_jvande_01,J. van de Ven,J. van de Ven,,false
venti_steven_01,Steven Venti,Steven Venti,,false
ventura_jaume_01,Jaume Ventura,Jaume Ventura,,false
veraart_almuted_01,Almut E.D. Veraart,Almut E.D. Veraart|Almut Veraart,,false
veracossio_diegoa_01,Diego A. Vera-Cossio,Diego A. Vera-Cossio,,false
verdelhan_x_01,Verdelhan,Verdelhan,,false
verdes_emese_01,Emese Verdes,Emese Verdes,,false
verdier_thierry_01,Thierry Verdier,Thierry Verdier,,false
verdugo_arturoramirez_01,Arturo Ramirez Verdugo,Arturo Ramirez Verdugo,,false
vergara_damian_01,Damian Vergara,Damian Vergara,,false
verhoogen_eric_01,Eric Verhoogen,Eric Verhoogen,,false
verma_shefalisetia_01,Shefali Setia Verma,Shefali Setia Verma,,false
vermeulen_lee_01,Lee Vermeulen,Lee Vermeulen,,false
veronika_x_01,Veronika,Veronika,,false
version_previous_01,Previous Version,Previous Version|Previous Version,,false
version_publishers_02,Publisher's  Version,Publisher's Version|Publisher's  Version,,false
version_publishers_03,Publishers Version,Publishers Version,,false
vespa_withemanuel_01,with Emanuel Vespa,with Emanuel Vespa,,false
viarengo_martina_01,Martina Viarengo,Martina Viarengo,,false
viceira_luism_01,Luis M. Viceira,Luis M. Viceira|Luis Viceira,,false
vigdor_elizabethrichardson_01,Elizabeth Richardson Vigdor,Elizabeth Richardson Vigdor,,false
vigdor_jacob_02,Jacob Vigdor,Jacob Vigdor,,false
vigneron_x_01,Vigneron,Vigneron,,false
vignoles_anna_01,Anna Vignoles,Anna Vignoles,,false
vijan_sandeep_01,Sandeep Vijan,Sandeep Vijan,,false
vijaykumar_suhas_01,Suhas Vijaykumar,S Vijaykumar|Suhas Vijaykumar,,false
vilcassim_naufelj_01,Naufel J. Vilcassim,Naufel J. Vilcassim,,false
villar_daniel_01,Daniel Villar,Daniel Villar,,false
villegassanchez_carolina_01,Carolina Villegas-Sanchez,Carolina Villegas-Sanchez,,false
vindigni_rea_01,rea Vindigni,rea Vindigni,,false
vinkhuyzen_annaae_01,Anna A.E. Vinkhuyzen,Anna A.E. Vinkhuyzen,,false
violante_gianluca_01,Gianluca Violante,Gianluca Violante,,false
virgillito_mariaenrica_01,maria Enrica Virgillito,maria Enrica Virgillito,,false
virgilllito_mariaenrica_01,Maria Enrica Virgilllito,Maria Enrica Virgilllito,,false
vishny_robert_01,Robert Vishny,Robert Vishny|Vishny,,false
visscher_peterm_01,Peter M. Visscher,Peter M. Visscher|Peter Visscher,,false
vitasek_kate_01,Kate Vitasek,Kate Vitasek,,false
vivesibastida_j_01,J. Vives-i-Bastida,J. Vives-i-Bastida,,false
viviano_davide_01,Davide Viviano,D Viviano|Davide Viviano,harvard_viviano_davide,true
vlaming_deronald_01,de Ronald Vlaming,de Ronald Vlaming,,false
vogel_jonathan_01,Jonathan Vogel,J. Vogel|J.Vogel|Jonathan Vogel,,false
vogeli_christine_01,Christine Vogeli,Christine Vogeli,,false
vogl_tom_01,Tom Vogl,Tom Vogl,,false
vogler_maximilian_01,Maximilian Vogler,Maximilian Vogler,,false
voia_marcel_01,Marcel Voia,Marcel Voia,,false
volpp_kevin_01,Kevin Volpp).,Kevin Volpp).,,false
volpp_keving_01,Kevin G. Volpp,Kevin G. Volpp|Kevin Volpp,,false
volz_kirsteng_01,Kirsten G. Volz,Kirsten G. Volz,,false
voors_maarten_01,Maarten Voors,Maarten Voors,,false
voos_paulab_01,Paula B. Voos,Paula B. Voos,,false
voth_hansjoachim_01,Hans-Joachim Voth,Hans-Joachim Voth,,false
voxchina_x_01,VoxChina,VoxChina,,false
vries_decasperg_01,de Casper G. Vries,de Casper G. Vries|de Casper Vries,,false
vuolteenaho_tuomo_01,Tuomo Vuolteenaho,Tuomo Vuolteenaho,,false
vuri_daniela_01,Daniela Vuri,Daniela Vuri,,false
vuuren_aicovan_01,Aico van Vuuren,Aico van Vuuren,,false
wachter_michael_01,Michael Wachter,Michael Wachter,,false
wadhwa_vivek_01,Vivek Wadhwa,Vivek Wadhwa,,false
wadman_kevin_01,Kevin Wadman,Kevin Wadman,,false
wagenmakers_ericjan_01,Eric-Jan Wagenmakers,Eric-Jan Wagenmakers,,false
wagner_gernot_01,Gernot Wagner,Gernot Wagner,,false
wagner_gert_02,Gert Wagner,Gert Wagner,,false
waipoi_matthew_01,Matthew Wai-Poi.,Matthew Wai-Poi|Matthew Wai-Poi.,,false
wakker_p_01,P. Wakker,P. Wakker,,false
waldfogel_jane_01,Jane Waldfogel,Jane Waldfogel,,false
waldinger_daniel_01,Daniel Waldinger,Daniel Waldinger,,false
waldman_m_01,M. Waldman,M. Waldman,,false
waldmann_robertj_01,Robert J. Waldmann,Robert J. Waldmann|Robert Waldmann,,false
walker_christopherd_01,Christopher D. Walker,Christopher D. Walker|Christopher Walker,,false
wallen_jonathan_01,Jonathan Wallen,Jonathan Wallen,,false
walters_christopherr_01,Christopher R. Walters,Chris Walters|Christopher R. Walters|Christopher Walters,,false
walters_raymondk_02,Raymond K. Walters,Raymond K. Walters,,false
walton_michael_01,Michael Walton,Michael Walton,,false
wan_runzhe_01,Runzhe Wan,Runzhe Wan,,false
wang_andrewj_02,Andrew J. Wang,Andrew J. Wang|Andrew Wang,,false
wang_dashun_03,Dashun Wang,Dashun Wang,,false
wang_hui_04,Hui Wang,Hui Wang,,false
wang_jiang_05,Jiang Wang,Jiang Wang,,false
wang_l_06,L. Wang,L. Wang,,false
wang_nancy_07,Nancy Wang,Nancy Wang,,false
wang_nina_08,Nina Wang,Nina Wang,,false
wang_shaoda_09,Shaoda Wang,S. Wang|Shaoda Wang,,false
wang_t_10,T. Wang,T. Wang,,false
wang_weining_11,Weining Wang,W. Wang|Weining Wang,,false
wang_withjenny_01,(with Jenny Wang,(with Jenny Wang,,false
ward_bryce_01,Bryce Ward,Bryce Ward,,false
wareham_nicholasj_01,Nicholas J. Wareham,Nicholas J. Wareham,,false
warglien_m_01,M. Warglien,M. Warglien,,false
warner_ericat_01,Erica T. Warner,Erica T. Warner|Erica Warner,,false
warner_ken_01,Ken Warner).,Ken Warner).,,false
warner_kennethe_02,Kenneth E Warner,Kenneth E Warner,,false
warren_caleb_01,Caleb Warren,Caleb Warren,,false
warren_shana_02,Shana Warren,Shana Warren,,false
warshawsky_mark_01,Mark Warshawsky,Mark Warshawsky,,false
washington_1995_01,1995.  Washington,1995.  Washington,,false
washington_ebonya_02,Ebonya Washington,Ebonya Washington,,false
washington_ed_03,ed.  Washington,ed.  Washington,,false
washington_taxes_04,Taxes.  Washington,Taxes.  Washington,,false
washington_theuninsured_05,the Uninsured. Washington,the Uninsured. Washington,,false
wasserman_melanie_01,Melanie Wasserman,Melanie Wasserman,,false
wasserman_withsusana_02,with Susana Wasserman,with Susana Wasserman,,false
watson_chelsea_01,Chelsea Watson,Chelsea Watson|Watson,,false
watson_markw_02,Mark W. Watson,Mark W. Watson|Mark Watson,,false
watson_s_03,S. Watson,S. Watson,,false
watts_duncan_01,Duncan Watts,Duncan Watts,,false
watts_tim_02,Tim Watts,Tim Watts,,false
waxman_elaine_01,Elaine Waxman,Elaine Waxman,,false
weaver_r_01,R. Weaver,R. Weaver,,false
weber_andrea_01,Andrea Weber,Andrea Weber,,false
weber_megan_02,Megan Weber,Megan Weber,,false
weber_r_03,R. Weber,R. Weber,,false
wedow_robbee_01,Robbee Wedow,Robbee Wedow,,false
weeks_bec_01,Bec Weeks,Bec Weeks,,false
wei_shangjin_01,Shang-Jin Wei,Shang-Jin Wei,,false
wei_y_02,Y. Wei,Y. Wei,,false
weibull_jorgenw_01,Jorgen W. Weibull,Jorgen W. Weibull,,false
weidmann_ben_01,Ben Weidmann,Ben Weidmann,,false
weidner_m_01,M. Weidner,M. Weidner,,false
weigel_jonathan_01,Jonathan Weigel,Jonathan Weigel,,false
weil_davidj_01,David J. Weil,David J. Weil|David Weil,,false
weinberg_smatthew_01,S. Matthew Weinberg,S. Matthew Weinberg|Stephen Weinberg|Weinberg,,false
weinstein_david_01,David Weinstein,David Weinstein,,false
weinstein_eric_02,Eric Weinstein,Eric Weinstein,,false
weinstein_miltonc_03,Milton C. Weinstein,Milt Weinstein|Milton C. Weinstein,,false
weinstein_withjonathan_04,with Jonathan Weinstein,with Jonathan Weinstein,,false
weinzierl_matthew_01,Matthew Weinzierl,Matthew Weinzierl,,false
weisbach_michael_01,Michael Weisbach,Michael Weisbach,,false
weisbenner_scott_01,Scott Weisbenner,Scott Weisbenner,,false
weiss_withalexa_01,with Alexa Weiss,with Alexa Weiss,,false
weitzman_martin_01,Martin Weitzman,Martin Weitzman,,false
weizsacker_georg_01,Georg Weizsäcker,Georg Weizsäcker,,false
welch_jonathan_01,Jonathan Welch,Jonathan Welch,,false
weller_brian_01,Brian Weller,Brian Weller,,false
wellsjo_alexandrasteiny_01,Alexandra Steiny Wellsjo,Alexandra Steiny Wellsjo,,false
wen_may2024withkatherine_01,May 2024 (with Katherine Wen,May 2024 (with Katherine Wen,,false
weng_j_01,J. Weng,J. Weng,,false
wennberg_david_01,David Wennberg,David Wennberg,,false
werbel_rebeccae_01,Rebecca E. Werbel,Rebecca E. Werbel,,false
werner_jan_01,Jan Werner,Jan Werner,,false
wernerfelt_b_01,B. Wernerfelt,B. Wernerfelt,,false
werning_ivan_01,Iv\'an Werning,Iv\'an Werning,,false
werning_ivan_02,Iván Werning,I. Werning|Ivan Werning|Iván Werning,mit_werning_ivan,true
wessel_david_01,David Wessel,David Wessel,,false
west_m_01,M. West,M. West|West,,false
westra_harmjan_01,Harm-Jan Westra,Harm-Jan Westra,,false
weyant_john_01,John Weyant,John Weyant,,false
wheaton_b_01,B. Wheaton,B. Wheaton,,false
whinston_michaeld_01,Michael D. Whinston,M. Whinston|Michael D. Whinston|Michael Whinston,mit_whinston_michael,true
whitaker_robertc_01,Robert C. Whitaker,Robert C. Whitaker,,false
white_chapin_01,Chapin White,Chapin White,,false
white_douglasb_02,Douglas B. White,Douglas B. White|Douglas White,,false
white_e_03,E. White,E. White,,false
white_johnmyles_04,John Myles White,John Myles White,,false
white_jon_05,Jon White,Jon White,,false
white_joshuas_06,Joshua S. White,Joshua S. White,,false
white_mphdouglasb_07,MPH; Douglas B. White,MPH; Douglas B. White,,false
whited_tonim_01,Toni M. Whited,Toni M. Whited,,false
whitfieldgabrieli_s_01,S. Whitfield-Gabrieli,S. Whitfield-Gabrieli,,false
wickens_n_01,N. Wickens,N. Wickens,,false
wiecek_witold_01,Witold Więcek.,Witold Więcek.,,false
wieland_johannes_01,Johannes Wieland,Johannes Wieland,,false
wiemann_t_01,T. Wiemann,T. Wiemann,,false
wikler_elizabeth_01,Elizabeth Wikler,Elizabeth Wikler,,false
wilcox_david_01,David Wilcox,David Wilcox,,false
wilensky_gail_01,Gail Wilensky,Gail Wilensky,,false
wilkinshaug_louise_01,Louise Wilkins-Haug,Louise Wilkins-Haug,,false
wilkinson_eric_01,Eric Wilkinson,Eric Wilkinson,,false
williams_benjamins_01,Benjamin S. Williams,Benjamin S. Williams,,false
williams_h_02,H. Williams,H. Williams,,false
williams_michelle_03,Michelle Williams,Michelle Williams,,false
williams_tyler_04,Tyler Williams,Tyler Williams,,false
willman_paul_01,Paul Willman,Paul Willman,,false
willoughby_emilyk_01,Emily K. Willoughby,Emily K. Willoughby,,false
wilson_jamesf_01,James F. Wilson,James F. Wilson|James Wilson,,false
wilson_michael_02,Michael Wilson,Michael Wilson,,false
wilson_nicolel_03,Nicole L. Wilson,Nicole L. Wilson,,false
wilson_roberts_04,Robert S. Wilson,Robert S. Wilson,,false
wimmer_e_01,E. Wimmer,E. Wimmer,,false
winberry_thomas_01,Thomas Winberry,Thomas Winberry,,false
wingenroth_jordan_01,Jordan Wingenroth,Jordan Wingenroth,,false
winkel_matthias_01,Matthias Winkel,Matthias Winkel,,false
winship_christopher_01,Christopher Winship,Christopher Winship,,false
winter_eyal_01,Eyal Winter,Eyal Winter,,false
wise_136withdavid_01,1-36 (with David Wise).,1-36 (with David Wise).,,false
wise_140withdavid_02,1-40 (with David Wise).,1-40 (with David Wise).,,false
wise_142withdavid_03,1-42 (with David Wise).,1-42 (with David Wise).,,false
wise_davida_01,David A. Wise,D. Wise|David A. Wise|David Wise|Wise,,false
wise_indavid_02,in David Wise,in David Wise,,false
wise_p159190withdavid_04,p. 159-190 (with David Wise).,p. 159-190 (with David Wise).,,false
wise_p3462withdavid_05,p. 34-62 (with David Wise).,p. 34-62 (with David Wise).,,false
wise_p4977withdavid_06,p. 49-77 (with David Wise).,p. 49-77 (with David Wise).,,false
wisk_laurene_01,Lauren E. Wisk,Lauren E. Wisk,,false
wit_deharriet_01,de Harriet Wit,de Harriet Wit,,false
wo_mai_01,Mai Wo),Mai Wo),,false
wohlfart_johannes_01,Johannes Wohlfart,Johannes Wohlfart,,false
wolch_jennifer_01,Jennifer Wolch,Jennifer Wolch,,false
wold_ellagetz_01,Ella Getz Wold,Ella Getz Wold,,false
wolf_christian_01,Christian Wolf,Christian Wolf,mit_wolf_christian,true
wolfenzon_daniel_01,Daniel Wolfenzon,Daniel Wolfenzon,,false
wolfers_justin_01,Justin Wolfers,Justin Wolfers,,false
wolfram_catherine_01,Catherine Wolfram,Catherine Wolfram,,false
wolitzky_alexander_01,Alexander Wolitzky,Alex Wolitzky|Alexander Wolitzky,mit_wolitzky_alexander,true
wolpert_robertl_01,Robert L. Wolpert,Robert L. Wolpert,,false
wonderlick_js_01,J.S. Wonderlick,J.S. Wonderlick,,false
wong_johnb_01,John B. Wong,John B. Wong,,false
wong_maisy_02,Maisy Wong,Maisy Wong,,false
wong_november2023withchiheem_03,November 2023.  (with Chi Heem Wong,November 2023.  (with Chi Heem Wong,,false
wong_susan_04,Susan Wong.,Susan Wong.,,false
wong_tonye_05,Tony E. Wong,Tony E. Wong,,false
woodbury_stephena_01,Stephen A. Woodbury,Stephen A. Woodbury,,false
woodford_michael_01,Michael Woodford,Michael Woodford,,false
woodward_rebeccam_01,Rebecca M. Woodward,Rebecca M. Woodward|Rebecca Woodward,,false
woolard_ingrid_01,Ingrid Woolard,Ingrid Woolard,,false
wooldridge_jm_01,J.M. Wooldridge,J.M. Wooldridge,,false
woolston_williamgui_01,William Gui Woolston,William Gui Woolston,,false
wootton_susan_01,Susan Wootton,Susan Wootton,,false
workforce_boardhighereducation_01,Board Higher Education Workforce,Board Higher Education Workforce,,false
world_retirementaroundthe_01,Retirement Around the World,Retirement Around the World,,false
woutersen_tiemenm_01,Tiemen M. Woutersen,Tiemen M. Woutersen|Tiemen Woutersen,,false
woutersen_withtiemen_02,with Tiemen Woutersen,with Tiemen Woutersen,,false
wright_alexia_01,Alexi A. Wright,Alexi A. Wright|Wright,,false
wright_bill_02,Bill Wright,Bill Wright,,false
wright_jonathanh_03,Jonathan H. Wright,Jonathan H. Wright|Jonathan Wright,,false
wright_withjulian_04,with Julian Wright,with Julian Wright,,false
wrobel_marianv_01,Marian V. Wrobel,Marian V. Wrobel,,false
wrobel_marionv_02,Marion V. Wrobel,Marion V. Wrobel,,false
wu_alexa_01,Alex A. Wu,A. Wu|Alex A. Wu|Alex Wu,,false
wu_chaofeng_02,Chaofeng Wu,Chaofeng Wu,,false
wu_l_03,L. Wu,L. Wu,,false
wu_rachel_04,Rachel Wu,Rachel Wu,,false
wu_tim_05,Tim Wu,Tim Wu,,false
wu_yang_06,Yang Wu,Yang Wu,,false
wu_yeda_07,Yeda Wu,Yeda Wu,,false
wurgler_jeffrey_01,Jeffrey Wurgler,Jeffrey Wurgler,,false
wuthrich_kaspar_01,Kaspar Wüthrich,K. Wüthrich|Kaspar Wüthrich,,false
x_elansatriawan_01,Elan Satriawan ®.,Elan Satriawan ®.,,false
x_michaelgreenstone_01,Michael Greenstone.),Michael Greenstone.),,false
x_nadawasi_02,Nada Wasi ®.,Nada Wasi ®.,,false
x_remahanna_03,Rema Hanna ®.,Rema Hanna ®.,,false
xiang_y_01,Y. Xiang,Y. Xiang,,false
xie_danxia_01,Danxia Xie,Danxia Xie,,false
xie_qingnan_02,Qingnan Xie,Qingnan Xie,,false
xie_yu_03,Yu Xie,Yu Xie,,false
xiong_ruixiang_01,Ruixiang Xiong,Ruixiang Xiong,,false
xiong_wentao_02,Wentao Xiong,Wentao Xiong,,false
xu_huanan_01,Huanan Xu,Huanan Xu,,false
xu_jian_02,Jian Xu,Jian Xu,,false
xu_l_03,L Xu,L Xu,,false
xu_yexiao_04,Yexiao Xu,Xu|Yexiao Xu,,false
xu_yixian_05,Yixian Xu,Yixian Xu,,false
yagan_danny_01,Danny Yagan,Danny Yagan,,false
yalcin_erdal_01,Erdal Yalcin,Erdal Yalcin,,false
yang_buyuan_01,Buyuan Yang,Buyuan Yang,,false
yang_crystal_02,Crystal Yang,Crystal Yang,,false
yang_david_01,David Yang),David Yang),,false
yang_davidy_03,David Y. Yang,David Y. Yang|David Yang,harvard_yang_david,true
yang_edith_04,Edith Yang,Edith Yang,,false
yang_fanghua_05,Fanghua Yang,Fanghua Yang,,false
yang_frank_06,Frank Yang,Frank Yang,,false
yang_jian_07,Jian Yang,Jian Yang,,false
yang_jinglin_08,Jinglin Yang,J. Yang|Jinglin Yang,,false
yang_justin_09,Justin Yang,Justin Yang,,false
yang_maxlamzhan_10,Max Lam Zhan Yang,Max Lam Zhan Yang,,false
yang_ming_11,Ming Yang,Ming Yang,,false
yang_xiaolan_12,Xiaolan Yang,Xiaolan Yang,,false
yang_xinmei_13,Xinmei Yang,Xinmei Yang,,false
yang_yuanchen_14,Yuanchen Yang,Yuanchen Yang,,false
yao_q_01,Q. Yao,Q. Yao,,false
yao_w_02,W. Yao,W. Yao,,false
yarad_pierre_01,Pierre Yarad,Pierre Yarad,,false
yared_pierre_01,Pierre Yared,Pierre Yared,,false
ye_kadachi_01,Kadachi Ye,Kadachi Ye,,false
ye_maoliang_02,Maoliang Ye,Maoliang Ye,,false
ye_x_03,X. Ye,X. Ye,,false
yeaple_stephenr_01,Stephen R. Yeaple,Stephen R. Yeaple|Stephen Yeaple,,false
yeh_robertw_01,Robert W. Yeh,Robert W. Yeh,,false
yehudayoff_amir_01,Amir Yehudayoff,Amir Yehudayoff,,false
yengo_loic_01,Loic Yengo,Loic Yengo,,false
yenmez_mbumin_01,M. Bumin Yenmez,M. Bumin Yenmez,,false
yeomans_mike_01,Mike Yeomans,Mike Yeomans,,false
yi_junjian_01,Junjian Yi).,Junjian Yi).,,false
yildirmaz_ahu_01,Ahu Yildirmaz,Ahu Yildirmaz,,false
yildiz_muhamet_01,Muhamet Yildiz,M. Yildiz|Muhamet Yildiz,mit_yildiz_muhamet,true
yin_michael_01,Michael Yin,Michael Yin,,false
ying_w_01,W. Ying,W. Ying,,false
yogo_motohiro_01,Motohiro Yogo,Motohiro Yogo|Yogo,,false
yoon_wonjin_01,Wonjin Yoon,Wonjin Yoon,,false
you_yang_01,Yang You,Yang You,,false
youn_hyejin_01,Hyejin Youn,Hyejin Youn,,false
young_alexander_01,Alexander Young,Alexander Young,,false
young_cristobal_02,Cristobal Young,Cristobal Young,,false
young_peyton_03,Peyton Young,Peyton Young,,false
youngen_jeff_01,Jeff Youngen,Jeff Youngen,,false
younger_joshua_01,Joshua Younger,Joshua Younger,,false
ysusi_carla_01,Carla Ysusi,Carla Ysusi,,false
yu_anthony_01,Anthony Yu,Anthony Yu,,false
yu_chuan_02,Chuan Yu,Chuan Yu,,false
yu_douglas_03,Douglas Yu,Douglas Yu,,false
yu_feiyang_04,Feiyang Yu,Feiyang Yu,,false
yu_jialin_05,Jialin Yu,Jialin Yu,,false
yu_lei_06,Lei Yu,Lei Yu,,false
yu_ning_07,Ning Yu,Ning Yu,,false
yu_withfeiyang_08,with Feiyang Yu,with Feiyang Yu,,false
yu_yaoliang_09,Yaoliang Yu,Yaoliang Yu,,false
yuchtman_noam_01,Noam Yuchtman,N. Yuchtman|Noam Yuchtman,,false
yuret_x_01,Yuret,Yuret,,false
yurukoglu_a_01,A. Yurukoglu).,A. Yurukoglu).,,false
yurukoglu_ali_01,Ali Yurukoglu,Ali Yurukoglu,,false
zacher_meghan_01,Meghan Zacher,Meghan Zacher,,false
zahur_nahim_01,Nahim Zahur,Nahim Zahur,,false
zakrajsek_egon_01,Egon Zakrajsek,Egon Zakrajsek,,false
zandt_trishavan_01,Trisha Van Zandt,Trisha Van Zandt,,false
zarate_romana_01,Roman A. Zarate,Roman A. Zarate,,false
zaslavsky_alan_01,Alan Zaslavsky,Alan Zaslavsky,,false
zax_jeffrey_01,Jeffrey Zax,Jeffrey Zax,,false
zeckhauser_richardj_01,Richard J. Zeckhauser,Richard J. Zeckhauser|Richard Zeckhauser,,false
zehnder_christian_01,Christian Zehnder,C. Zehnder|Christian Zehnder,,false
zeki_gamze_01,Gamze Zeki,Gamze Zeki,,false
zeldes_stephenp_01,Stephen P. Zeldes,Stephen P. Zeldes|Stephen Zeldes,,false
zemmel_rodney_01,Rodney Zemmel,Rodney Zemmel,,false
zeng_weihong_01,Weihong Zeng,Weihong Zeng,,false
zettelmeyer_f_01,F. Zettelmeyer,F. Zettelmeyer,,false
zettelmeyer_jeromin_02,Jeromin Zettelmeyer,Jeromin Zettelmeyer,,false
zhai_yujia_01,Yujia Zhai,Yujia Zhai,,false
zhang_baitao_01,Baitao Zhang,B. Zhang|Baitao Zhang,,false
zhang_dongyang_02,Dongyang Zhang,Dongyang Zhang,,false
zhang_futao_03,Futao Zhang,Futao Zhang,,false
zhang_hanzhe_04,Hanzhe Zhang,Hanzhe Zhang,,false
zhang_james_05,James Zhang,James Zhang,,false
zhang_jonathan_01,Jonathan Zhang),Jonathan Zhang),,false
zhang_justine_06,Justine Zhang,Justine Zhang,,false
zhang_kaixuan_07,Kaixuan Zhang,Kaixuan Zhang,,false
zhang_ruochen_08,Ruochen Zhang,Ruochen Zhang,,false
zhang_shirley_09,Shirley Zhang,Shirley Zhang,,false
